transaction_id,account_id,merchant_id,transaction_timestamp,transaction_type,amount,payment_channel,status,currency
T004109,A00060,M0001,2025-08-21 08:29:28,Purchase,861.91,Card,Pending,INR
T004110,A00107,M0040,2025-03-01 04:59:51,Purchase,3385.44,Card,Success,INR
T004111,A00220,M0081,2025-10-26 02:28:32,Transfer,4632.06,UPI,Success,INR
T004112,A00441,M0021,2025-11-24 09:02:07,Transfer,421.03,UPI,Success,INR
T004113,A00259,M0086,2024-05-04 14:00:26,Purchase,2191.24,Wallet,Success,INR
T004114,A00371,M0015,2024-03-07 05:40:07,Purchase,2420.41,ATM,Success,INR
T004115,A00146,M0050,2024-01-06 03:25:44,Bill_Payment,227.45,UPI,Success,INR
T004116,A00052,M0048,2025-09-28 00:39:15,Purchase,2613.65,Card,Success,INR
T004117,A00060,M0032,2024-11-09 15:12:13,Bill_Payment,289.94,Card,Success,INR
T004118,A00034,M0049,2024-11-21 18:24:45,Purchase,692.22,UPI,Failed,INR
T004119,A00096,M0068,2025-07-18 23:36:11,Transfer,487.4,Wallet,Success,INR
T004120,A00089,M0045,2025-07-31 12:42:13,Purchase,266.67,Card,Success,INR
T004121,A00316,M0032,2025-05-20 15:48:35,Bill_Payment,2961.39,UPI,Success,INR
T004122,A00410,M0004,2024-03-22 14:38:36,Purchase,469.66,UPI,Success,INR
T004123,A00231,M0065,2025-08-21 10:42:06,Purchase,767.65,UPI,Failed,INR
T004124,A00275,M0097,2024-01-02 05:01:28,Purchase,1089.92,UPI,Success,INR
T004125,A00246,M0071,2024-07-22 18:09:37,Bill_Payment,2140.27,UPI,Success,INR
T004126,A00111,M0073,2025-10-23 12:20:05,Bill_Payment,458.62,UPI,Success,INR
T004127,A00234,M0065,2025-02-07 10:47:22,Purchase,1700.61,Card,Success,INR
T004128,A00278,M0080,2024-04-12 17:09:48,Purchase,890.8,Card,Failed,INR
T004129,A00417,M0018,2025-06-19 14:18:49,Withdrawal,442.63,Card,Success,INR
T004130,A00166,M0054,2025-01-02 14:33:03,Bill_Payment,2747.53,NetBanking,Success,INR
T004131,A00128,M0047,2024-07-30 10:52:57,Transfer,7119.63,Wallet,Success,INR
T004132,A00237,M0006,2025-07-30 10:50:56,Bill_Payment,1317.58,Wallet,Success,INR
T004133,A00291,M0066,2024-07-27 18:27:01,Purchase,633.92,UPI,Success,INR
T004134,A00107,M0009,2024-04-26 09:20:32,Purchase,565.59,UPI,Success,INR
T004135,A00128,M0068,2025-09-19 11:01:25,Purchase,2266.03,UPI,Failed,INR
T004136,A00195,M0023,2025-04-22 21:27:02,Transfer,1110.06,Card,Success,INR
T004137,A00339,M0043,2024-04-14 19:03:10,Purchase,421.54,Wallet,Success,INR
T004138,A00394,M0051,2025-05-09 02:29:37,Purchase,238.92,NetBanking,Success,INR
T004139,A00143,M0072,2024-02-15 13:36:07,Purchase,1545.48,Card,Success,INR
T004140,A00395,M0025,2024-11-26 20:34:32,Transfer,351.15,Card,Success,INR
T004141,A00111,M0080,2024-08-03 04:11:10,Purchase,763.33,Card,Failed,INR
T004142,A00090,M0035,2025-05-06 22:54:33,Purchase,4749.73,ATM,Success,INR
T004143,A00251,M0017,2025-03-24 05:58:20,Bill_Payment,519.04,NetBanking,Success,INR
T004144,A00280,M0018,2025-06-19 02:46:51,Purchase,2830.8,NetBanking,Success,INR
T004145,A00333,M0027,2025-05-25 13:20:39,Purchase,437.43,Card,Success,INR
T004146,A00224,M0015,2025-04-02 02:28:16,Transfer,2409.61,UPI,Success,INR
T004147,A00101,M0081,2025-06-30 22:15:18,Bill_Payment,1840.19,UPI,Failed,INR
T004148,A00132,M0069,2025-06-19 11:05:58,Transfer,1701.66,UPI,Success,INR
T004149,A00013,M0080,2025-06-23 11:38:32,Purchase,634.1,UPI,Success,INR
T004150,A00441,M0015,2025-04-28 00:13:34,Bill_Payment,1945.35,ATM,Success,INR
T004151,A00098,M0042,2024-01-16 20:54:36,Transfer,1536.29,UPI,Success,INR
T004152,A00120,M0034,2025-07-24 06:51:59,Purchase,5997.8,UPI,Success,INR
T004153,A00293,M0048,2024-08-30 05:35:50,Transfer,629.95,Card,Success,INR
T004154,A00304,M0083,2024-07-25 19:34:54,Withdrawal,3489.08,Card,Success,INR
T004155,A00199,M0008,2024-09-27 01:03:45,Transfer,487.57,Wallet,Success,INR
T004156,A00001,M0010,2025-12-05 13:59:28,Bill_Payment,884.55,UPI,Success,INR
T004157,A00060,M0005,2025-12-30 04:06:40,Transfer,617.29,ATM,Success,INR
T004158,A00250,M0048,2024-04-24 20:58:55,Bill_Payment,702.12,UPI,Success,INR
T004159,A00140,M0026,2025-08-02 23:59:50,Transfer,951.8,ATM,Success,INR
T004160,A00149,M0086,2024-10-25 20:50:17,Purchase,4014.12,Card,Pending,INR
T004161,A00395,M0023,2025-04-27 13:28:25,Transfer,1654.04,Card,Failed,INR
T004162,A00044,M0062,2025-01-31 16:04:59,Purchase,3329.81,UPI,Success,INR
T004163,A00371,M0013,2025-01-28 22:59:42,Purchase,1111.11,Card,Success,INR
T004164,A00186,M0009,2024-03-15 06:16:41,Withdrawal,3478.87,NetBanking,Success,INR
T004165,A00108,M0020,2025-04-26 02:57:57,Transfer,1345.21,UPI,Success,INR
T004166,A00044,M0092,2024-04-12 08:12:32,Purchase,538.98,UPI,Success,INR
T004167,A00078,M0057,2024-10-23 18:51:31,Purchase,2836.71,ATM,Success,INR
T004168,A00226,M0024,2024-06-26 20:44:53,Purchase,4169.34,Card,Success,INR
T004169,A00162,M0033,2024-08-02 09:14:52,Bill_Payment,1947.86,Wallet,Success,INR
T004170,A00281,M0020,2024-11-10 18:21:37,Purchase,2316.45,NetBanking,Failed,INR
T004171,A00253,M0060,2024-02-08 20:28:23,Transfer,3467.67,UPI,Success,INR
T004172,A00132,M0048,2024-09-15 04:29:44,Transfer,860.02,UPI,Success,INR
T004173,A00448,M0064,2025-12-16 16:57:26,Purchase,574.7,ATM,Success,INR
T004174,A00372,M0030,2024-01-07 18:32:21,Purchase,1519.94,Card,Pending,INR
T004175,A00375,M0073,2024-02-18 17:02:57,Purchase,5186.46,UPI,Pending,INR
T004176,A00144,M0017,2025-06-21 03:20:39,Bill_Payment,1438.09,Card,Success,INR
T004177,A00266,M0100,2024-06-09 12:32:41,Withdrawal,1932.82,UPI,Success,INR
T004178,A00109,M0014,2024-06-24 09:43:26,Withdrawal,1172.93,Wallet,Success,INR
T004179,A00194,M0019,2025-08-13 04:52:24,Withdrawal,1429.55,UPI,Success,INR
T004180,A00035,M0071,2024-01-02 03:36:27,Purchase,681.83,UPI,Success,INR
T004181,A00390,M0059,2025-03-30 01:27:19,Purchase,1796.22,UPI,Success,INR
T004182,A00275,M0067,2025-10-05 12:26:25,Bill_Payment,2416.33,UPI,Success,INR
T004183,A00187,M0097,2024-10-02 06:29:18,Bill_Payment,283.65,Card,Success,INR
T004184,A00437,M0044,2025-05-12 22:57:54,Transfer,284.0,Card,Success,INR
T004185,A00243,M0032,2025-09-20 15:40:50,Transfer,226.22,NetBanking,Success,INR
T004186,A00264,M0011,2025-11-06 07:53:48,Purchase,4137.77,Card,Success,INR
T004187,A00010,M0002,2024-01-28 02:31:36,Purchase,477.08,UPI,Success,INR
T004188,A00166,M0090,2024-11-28 13:13:02,Transfer,1505.01,Card,Success,INR
T004189,A00029,M0068,2024-01-01 06:48:56,Bill_Payment,5467.16,Wallet,Success,INR
T004190,A00271,M0017,2024-07-06 15:56:35,Purchase,1479.22,UPI,Success,INR
T004191,A00087,M0081,2024-02-25 18:55:57,Purchase,1742.13,UPI,Success,INR
T004192,A00023,M0092,2025-06-30 19:18:04,Purchase,513.47,Card,Success,INR
T004193,A00210,M0094,2024-04-21 00:21:27,Purchase,1480.14,UPI,Success,INR
T004194,A00046,M0040,2024-11-05 15:08:30,Transfer,447.83,UPI,Success,INR
T004195,A00028,M0087,2024-02-05 06:38:22,Refund,197.75,NetBanking,Success,INR
T004196,A00026,M0046,2025-03-14 15:36:28,Bill_Payment,1149.53,Wallet,Failed,INR
T004197,A00266,M0088,2025-12-29 05:52:44,Bill_Payment,1463.72,Card,Failed,INR
T004198,A00175,M0093,2025-08-14 22:33:24,Transfer,681.61,NetBanking,Failed,INR
T004199,A00004,M0004,2025-08-17 00:29:32,Transfer,560.06,UPI,Success,INR
T004200,A00311,M0038,2025-07-30 14:44:14,Refund,904.98,Card,Success,INR
T004201,A00322,M0063,2024-11-20 15:14:38,Purchase,570.17,Card,Success,INR
T004202,A00067,M0029,2025-10-01 08:57:18,Bill_Payment,2138.76,Card,Success,INR
T004203,A00135,M0019,2024-11-02 16:11:33,Withdrawal,1639.52,UPI,Success,INR
T004204,A00055,M0091,2025-06-17 22:34:58,Purchase,4746.85,NetBanking,Success,INR
T004205,A00031,M0029,2025-12-28 02:00:13,Transfer,796.35,NetBanking,Success,INR
T004206,A00074,M0100,2025-09-10 04:09:01,Purchase,1167.76,Card,Success,INR
T004207,A00019,M0035,2024-04-18 04:26:04,Purchase,1282.06,UPI,Success,INR
T004208,A00156,M0070,2025-01-06 07:27:35,Purchase,783.92,UPI,Success,INR
T004209,A00337,M0023,2024-12-22 16:19:29,Bill_Payment,183.99,UPI,Success,INR
T004210,A00156,M0046,2024-06-29 23:11:44,Withdrawal,1635.17,UPI,Success,INR
T004211,A00147,M0044,2024-12-21 00:17:26,Purchase,8967.3,NetBanking,Failed,INR
T004212,A00087,M0048,2025-11-06 04:08:29,Purchase,2695.72,NetBanking,Success,INR
T004213,A00020,M0052,2024-03-08 21:58:34,Transfer,6389.22,Card,Success,INR
T004214,A00269,M0008,2024-10-18 06:29:28,Purchase,2458.03,Wallet,Success,INR
T004215,A00333,M0055,2025-11-22 19:47:35,Transfer,956.45,UPI,Success,INR
T004216,A00043,M0066,2024-06-29 22:38:16,Transfer,1884.51,NetBanking,Success,INR
T004217,A00395,M0077,2025-04-10 04:20:24,Purchase,2872.4,UPI,Failed,INR
T004218,A00432,M0040,2025-03-09 02:52:32,Purchase,259.67,UPI,Success,INR
T004219,A00399,M0085,2025-04-08 22:22:19,Transfer,1636.54,UPI,Success,INR
T004220,A00401,M0031,2025-11-11 02:33:43,Purchase,1003.66,ATM,Success,INR
T004221,A00438,M0048,2025-06-17 21:44:14,Purchase,4145.17,UPI,Success,INR
T004222,A00306,M0100,2024-03-06 18:34:11,Purchase,1533.17,UPI,Success,INR
T004223,A00028,M0061,2024-01-21 13:54:04,Purchase,119.79,Card,Success,INR
T004224,A00260,M0052,2025-09-03 23:36:40,Bill_Payment,1629.29,UPI,Success,INR
T004225,A00022,M0038,2025-01-18 08:43:39,Withdrawal,171.46,UPI,Success,INR
T004226,A00375,M0091,2025-09-06 03:49:27,Transfer,3451.96,NetBanking,Success,INR
T004227,A00101,M0036,2025-07-12 20:00:02,Purchase,549.44,UPI,Success,INR
T004228,A00039,M0087,2024-02-08 08:37:08,Purchase,396.36,Wallet,Success,INR
T004229,A00290,M0055,2024-10-11 13:19:13,Purchase,547.88,Card,Success,INR
T004230,A00353,M0085,2025-08-24 16:06:05,Bill_Payment,490.63,UPI,Success,INR
T004231,A00300,M0013,2025-08-19 19:22:56,Purchase,953.23,UPI,Success,INR
T004232,A00170,M0037,2024-12-01 08:44:19,Transfer,505.5,Card,Success,INR
T004233,A00296,M0047,2024-07-06 22:52:11,Purchase,836.53,UPI,Success,INR
T004234,A00353,M0090,2025-11-01 06:51:29,Bill_Payment,273.68,Card,Success,INR
T004235,A00396,M0071,2024-08-30 22:20:46,Bill_Payment,874.38,NetBanking,Success,INR
T004236,A00130,M0022,2024-03-13 18:53:02,Purchase,3945.49,NetBanking,Success,INR
T004237,A00156,M0039,2025-04-23 00:55:46,Withdrawal,732.36,Card,Success,INR
T004238,A00074,M0087,2025-07-14 12:32:59,Purchase,1923.17,Wallet,Success,INR
T004239,A00342,M0058,2024-04-10 11:15:17,Transfer,354.01,UPI,Success,INR
T004240,A00090,M0030,2025-05-28 19:21:18,Purchase,1847.75,UPI,Success,INR
T004241,A00067,M0018,2024-06-24 22:40:06,Purchase,3052.83,NetBanking,Success,INR
T004242,A00236,M0018,2024-08-25 20:10:23,Purchase,3954.82,UPI,Success,INR
T004243,A00200,M0074,2024-02-28 22:32:51,Bill_Payment,1313.79,Card,Success,INR
T004244,A00332,M0039,2024-04-08 16:21:56,Bill_Payment,2006.8,NetBanking,Success,INR
T004245,A00227,M0094,2025-05-09 13:29:35,Purchase,346.38,UPI,Success,INR
T004246,A00348,M0026,2025-05-28 12:30:39,Transfer,776.6,UPI,Success,INR
T004247,A00233,M0071,2024-10-23 13:52:35,Purchase,533.65,Card,Success,INR
T004248,A00266,M0007,2024-07-29 22:17:40,Purchase,1473.81,NetBanking,Success,INR
T004249,A00086,M0069,2024-05-02 15:31:11,Bill_Payment,681.71,UPI,Success,INR
T004250,A00102,M0065,2024-08-16 16:51:18,Purchase,2034.71,Card,Success,INR
T004251,A00441,M0046,2025-08-16 08:42:31,Transfer,10114.56,Card,Success,INR
T004252,A00214,M0018,2025-10-17 16:51:33,Purchase,1918.73,UPI,Success,INR
T004253,A00108,M0013,2025-01-22 08:43:53,Purchase,3906.87,UPI,Success,INR
T004254,A00165,M0025,2024-05-19 20:46:37,Purchase,377.63,UPI,Success,INR
T004255,A00091,M0008,2025-06-24 21:56:55,Bill_Payment,1015.9,NetBanking,Success,INR
T004256,A00192,M0074,2025-01-25 04:23:24,Withdrawal,1332.98,Card,Success,INR
T004257,A00335,M0032,2024-09-26 12:31:41,Purchase,1162.76,ATM,Success,INR
T004258,A00086,M0017,2024-01-12 16:41:55,Bill_Payment,5761.76,UPI,Success,INR
T004259,A00222,M0079,2025-01-23 21:46:03,Bill_Payment,561.44,ATM,Success,INR
T004260,A00363,M0079,2024-12-02 12:25:00,Purchase,1466.76,Card,Success,INR
T004261,A00424,M0048,2025-05-20 21:32:56,Purchase,123.27,UPI,Success,INR
T004262,A00101,M0063,2024-04-15 05:24:37,Purchase,1607.13,UPI,Success,INR
T004263,A00226,M0040,2024-02-01 04:28:47,Purchase,1729.04,Card,Success,INR
T004264,A00364,M0084,2024-03-14 07:14:09,Transfer,1046.26,NetBanking,Success,INR
T004265,A00060,M0015,2024-06-19 03:27:53,Purchase,1565.2,NetBanking,Success,INR
T004266,A00250,M0099,2024-03-09 22:50:45,Purchase,659.82,Card,Success,INR
T004267,A00048,M0006,2024-12-27 17:10:36,Purchase,365.27,UPI,Success,INR
T004268,A00117,M0094,2025-10-10 11:47:44,Purchase,450.48,UPI,Success,INR
T004269,A00227,M0063,2025-03-08 03:48:34,Transfer,509.12,UPI,Success,INR
T004270,A00362,M0008,2024-04-09 16:54:38,Transfer,342.71,UPI,Success,INR
T004271,A00403,M0095,2025-10-19 09:30:08,Purchase,330.75,NetBanking,Success,INR
T004272,A00033,M0032,2024-01-09 20:44:43,Purchase,519.54,Wallet,Success,INR
T004273,A00044,M0045,2025-07-27 22:43:23,Purchase,795.93,UPI,Success,INR
T004274,A00165,M0052,2025-11-27 11:31:54,Bill_Payment,1234.83,NetBanking,Success,INR
T004275,A00368,M0079,2024-01-29 01:25:36,Purchase,364.48,UPI,Success,INR
T004276,A00345,M0082,2024-04-23 08:45:16,Purchase,473.2,UPI,Success,INR
T004277,A00292,M0013,2025-04-06 21:23:02,Purchase,630.91,UPI,Failed,INR
T004278,A00337,M0024,2024-05-22 17:44:38,Purchase,1624.88,UPI,Success,INR
T004279,A00344,M0040,2025-01-24 12:31:39,Purchase,374.05,UPI,Success,INR
T004280,A00405,M0014,2025-09-23 03:39:48,Transfer,688.46,UPI,Success,INR
T004281,A00386,M0092,2025-11-12 14:13:08,Bill_Payment,2631.12,UPI,Success,INR
T004282,A00287,M0075,2024-06-05 01:32:40,Purchase,536.38,UPI,Success,INR
T004283,A00364,M0070,2024-11-30 10:06:37,Transfer,356.9,Card,Failed,INR
T004284,A00225,M0062,2024-09-16 21:26:33,Withdrawal,1013.84,UPI,Success,INR
T004285,A00286,M0089,2024-03-22 10:34:42,Purchase,519.0,ATM,Success,INR
T004286,A00204,M0061,2025-03-16 23:26:16,Purchase,91.31,NetBanking,Success,INR
T004287,A00172,M0001,2024-06-20 11:30:30,Purchase,1311.78,Wallet,Success,INR
T004288,A00012,M0089,2024-08-18 14:02:02,Bill_Payment,2399.97,Card,Success,INR
T004289,A00307,M0066,2025-12-20 11:13:17,Bill_Payment,1074.79,Card,Success,INR
T004290,A00121,M0032,2024-03-15 21:21:00,Purchase,2804.21,UPI,Success,INR
T004291,A00433,M0013,2024-09-26 07:00:47,Purchase,1957.89,NetBanking,Success,INR
T004292,A00244,M0033,2025-09-17 23:04:54,Withdrawal,508.06,UPI,Pending,INR
T004293,A00152,M0032,2024-03-02 05:32:23,Transfer,6936.52,UPI,Success,INR
T004294,A00152,M0056,2024-11-15 10:57:40,Withdrawal,1464.15,UPI,Success,INR
T004295,A00188,M0024,2024-04-11 11:39:46,Purchase,1611.66,Card,Success,INR
T004296,A00395,M0091,2025-03-04 12:21:54,Refund,448.49,UPI,Success,INR
T004297,A00013,M0004,2025-12-22 22:28:28,Withdrawal,272.8,ATM,Success,INR
T004298,A00091,M0088,2024-09-11 14:33:05,Purchase,413.62,UPI,Success,INR
T004299,A00200,M0023,2025-06-15 03:30:31,Transfer,2510.13,Wallet,Success,INR
T004300,A00074,M0029,2025-07-23 18:36:48,Purchase,5112.52,UPI,Success,INR
T004301,A00256,M0098,2024-04-21 07:29:15,Purchase,1422.08,NetBanking,Success,INR
T004302,A00448,M0021,2024-11-08 13:09:27,Transfer,1191.86,Card,Success,INR
T004303,A00276,M0030,2025-04-05 08:33:22,Purchase,2618.92,Card,Success,INR
T004304,A00328,M0090,2025-12-08 19:33:28,Transfer,3801.12,UPI,Success,INR
T004305,A00329,M0020,2025-04-06 12:02:21,Purchase,296.82,Card,Success,INR
T004306,A00071,M0016,2024-04-01 03:48:11,Withdrawal,4746.39,UPI,Success,INR
T004307,A00078,M0067,2024-02-21 01:19:13,Purchase,778.65,Card,Success,INR
T004308,A00284,M0049,2025-06-03 00:30:33,Withdrawal,2909.05,Card,Success,INR
T004309,A00130,M0058,2024-04-07 02:24:05,Purchase,419.53,UPI,Success,INR
T004310,A00377,M0044,2024-08-23 11:07:04,Purchase,2779.85,UPI,Success,INR
T004311,A00043,M0025,2025-01-08 22:23:18,Purchase,301.77,UPI,Success,INR
T004312,A00008,M0023,2025-08-03 02:40:35,Purchase,3008.45,Wallet,Success,INR
T004313,A00013,M0059,2025-07-10 05:34:24,Purchase,1956.69,NetBanking,Success,INR
T004314,A00213,M0001,2025-10-10 02:45:40,Purchase,266.44,UPI,Success,INR
T004315,A00111,M0097,2024-08-21 09:46:09,Refund,3456.02,UPI,Success,INR
T004316,A00291,M0015,2024-02-01 21:50:47,Purchase,455.6,UPI,Success,INR
T004317,A00023,M0081,2024-10-15 12:33:20,Withdrawal,3067.52,UPI,Pending,INR
T004318,A00302,M0098,2025-09-29 15:38:49,Transfer,1248.92,NetBanking,Success,INR
T004319,A00254,M0081,2025-08-01 14:12:38,Purchase,357.22,NetBanking,Success,INR
T004320,A00015,M0052,2025-06-25 08:15:39,Transfer,440.58,NetBanking,Success,INR
T004321,A00130,M0058,2024-04-23 04:56:33,Bill_Payment,36772.99,Wallet,Success,INR
T004322,A00061,M0041,2024-07-22 23:14:42,Purchase,8748.28,Card,Success,INR
T004323,A00115,M0044,2024-01-29 09:21:17,Bill_Payment,907.22,Card,Success,INR
T004324,A00320,M0004,2025-10-04 18:24:56,Purchase,1607.08,NetBanking,Success,INR
T004325,A00308,M0077,2025-04-18 06:23:42,Transfer,3238.06,Card,Success,INR
T004326,A00420,M0068,2025-11-27 19:45:48,Purchase,342.86,Wallet,Success,INR
T004327,A00325,M0007,2024-09-09 07:34:25,Purchase,2040.48,NetBanking,Pending,INR
T004328,A00067,M0046,2025-01-20 00:08:50,Transfer,2666.31,UPI,Success,INR
T004329,A00249,M0009,2024-03-02 02:39:11,Purchase,1518.78,Wallet,Failed,INR
T004330,A00175,M0087,2025-05-29 07:53:14,Purchase,3834.72,Card,Success,INR
T004331,A00339,M0033,2025-03-05 11:56:27,Purchase,1258.13,UPI,Success,INR
T004332,A00002,M0033,2025-08-02 13:36:24,Transfer,2965.4,NetBanking,Success,INR
T004333,A00172,M0084,2025-06-20 18:54:56,Transfer,1356.51,UPI,Success,INR
T004334,A00448,M0004,2025-11-21 23:21:37,Purchase,275.8,NetBanking,Success,INR
T004335,A00334,M0065,2024-05-20 19:37:19,Purchase,2553.11,ATM,Success,INR
T004336,A00284,M0034,2024-10-26 06:41:30,Withdrawal,3539.54,UPI,Success,INR
T004337,A00054,M0091,2025-11-05 23:10:57,Withdrawal,957.11,Wallet,Success,INR
T004338,A00067,M0085,2024-11-06 00:46:21,Purchase,328.59,NetBanking,Success,INR
T004339,A00420,M0088,2025-04-15 04:48:50,Purchase,2395.31,Card,Success,INR
T004340,A00102,M0079,2025-01-27 01:27:37,Purchase,1458.01,UPI,Success,INR
T004341,A00120,M0099,2025-10-03 16:17:22,Bill_Payment,1432.69,UPI,Failed,INR
T004342,A00191,M0064,2025-03-20 15:04:09,Withdrawal,1300.0,Card,Success,INR
T004343,A00409,M0025,2024-06-20 14:21:03,Purchase,2716.06,UPI,Success,INR
T004344,A00304,M0055,2025-07-29 09:42:36,Bill_Payment,1421.04,Card,Success,INR
T004345,A00423,M0009,2024-01-31 04:20:15,Purchase,715.21,NetBanking,Success,INR
T004346,A00047,M0017,2024-02-16 00:14:41,Purchase,256.28,ATM,Success,INR
T004347,A00222,M0021,2024-05-09 00:30:47,Bill_Payment,723.88,UPI,Success,INR
T004348,A00021,M0060,2024-12-17 14:12:07,Bill_Payment,2486.43,UPI,Success,INR
T004349,A00158,M0013,2025-09-13 10:22:16,Withdrawal,811.36,NetBanking,Success,INR
T004350,A00348,M0003,2025-08-03 22:44:10,Purchase,2482.61,Card,Success,INR
T004351,A00159,M0068,2024-02-27 11:05:31,Purchase,307.1,Wallet,Success,INR
T004352,A00377,M0004,2024-04-15 12:12:04,Bill_Payment,441.2,NetBanking,Failed,INR
T004353,A00372,M0092,2024-11-25 06:22:46,Transfer,418.75,NetBanking,Pending,INR
T004354,A00410,M0007,2025-11-13 12:13:43,Purchase,1238.73,UPI,Success,INR
T004355,A00235,M0026,2025-01-17 03:08:40,Purchase,5501.7,UPI,Success,INR
T004356,A00150,M0075,2024-06-10 16:04:01,Bill_Payment,8265.7,UPI,Success,INR
T004357,A00405,M0024,2024-10-12 18:05:25,Bill_Payment,2840.64,UPI,Success,INR
T004358,A00257,M0010,2024-03-11 18:49:12,Transfer,188.27,NetBanking,Pending,INR
T004359,A00165,M0013,2025-03-29 17:10:58,Withdrawal,557.31,Card,Success,INR
T004360,A00077,M0044,2025-07-20 16:18:34,Purchase,71.17,Card,Success,INR
T004361,A00085,M0039,2025-01-31 03:16:20,Transfer,1272.43,NetBanking,Success,INR
T004362,A00046,M0019,2025-05-29 21:10:30,Transfer,4733.37,Card,Success,INR
T004363,A00393,M0051,2024-01-26 19:32:25,Purchase,2284.62,Card,Success,INR
T004364,A00401,M0019,2024-11-08 22:48:18,Bill_Payment,223.87,NetBanking,Success,INR
T004365,A00047,M0076,2024-05-05 00:32:09,Bill_Payment,3827.05,UPI,Success,INR
T004366,A00213,M0052,2025-02-11 03:57:24,Purchase,3241.69,UPI,Success,INR
T004367,A00059,M0086,2025-07-18 03:05:16,Bill_Payment,4397.61,Card,Success,INR
T004368,A00054,M0047,2024-07-16 22:34:03,Transfer,2975.59,Card,Success,INR
T004369,A00342,M0030,2024-07-06 23:08:21,Transfer,682.99,Card,Success,INR
T004370,A00012,M0046,2025-11-28 09:58:15,Bill_Payment,206.56,UPI,Success,INR
T004371,A00192,M0076,2025-12-16 21:50:36,Purchase,3145.83,UPI,Failed,INR
T004372,A00006,M0093,2025-04-28 06:37:47,Withdrawal,2206.01,UPI,Success,INR
T004373,A00309,M0021,2025-03-25 00:20:08,Purchase,185.91,UPI,Success,INR
T004374,A00144,M0075,2025-06-06 12:14:45,Withdrawal,460.42,Card,Pending,INR
T004375,A00346,M0048,2024-12-19 18:12:52,Purchase,472.2,Card,Success,INR
T004376,A00261,M0062,2025-10-19 18:07:14,Purchase,2110.59,Card,Success,INR
T004377,A00073,M0058,2025-08-19 23:15:48,Purchase,1081.44,UPI,Pending,INR
T004378,A00174,M0018,2024-04-09 03:07:32,Purchase,864.96,UPI,Success,INR
T004379,A00232,M0059,2025-09-07 23:41:01,Purchase,751.8,NetBanking,Success,INR
T004380,A00270,M0091,2025-07-11 01:56:46,Purchase,398.18,Card,Success,INR
T004381,A00428,M0048,2025-07-09 19:41:23,Withdrawal,2614.54,Wallet,Success,INR
T004382,A00447,M0063,2024-10-04 08:56:11,Bill_Payment,570.09,UPI,Success,INR
T004383,A00362,M0012,2025-11-23 07:55:17,Bill_Payment,3121.72,Card,Success,INR
T004384,A00222,M0087,2025-11-29 06:44:34,Bill_Payment,313.02,NetBanking,Success,INR
T004385,A00052,M0034,2025-09-17 09:19:37,Bill_Payment,704.31,ATM,Success,INR
T004386,A00116,M0061,2025-05-05 07:40:48,Purchase,6427.56,ATM,Success,INR
T004387,A00026,M0087,2024-09-11 19:20:54,Withdrawal,1354.46,ATM,Success,INR
T004388,A00053,M0053,2025-01-15 04:58:30,Withdrawal,705.22,Wallet,Success,INR
T004389,A00365,M0025,2025-06-25 21:50:19,Purchase,623.11,Card,Failed,INR
T004390,A00029,M0062,2024-09-20 13:47:27,Transfer,501.47,UPI,Success,INR
T004391,A00019,M0004,2025-09-01 21:52:03,Purchase,1649.66,Card,Success,INR
T004392,A00303,M0094,2024-11-24 00:07:04,Bill_Payment,2462.02,UPI,Failed,INR
T004393,A00392,M0094,2024-04-24 14:24:59,Transfer,1374.94,UPI,Success,INR
T004394,A00279,M0013,2024-10-02 07:24:01,Refund,1039.72,Card,Success,INR
T004395,A00117,M0042,2025-05-02 09:39:10,Purchase,1884.49,NetBanking,Success,INR
